campaign_id,vertical,partner_name,internal_state_id,ads_aggregate_state,goal_id,state_id,advertiser_country,max_goals,cost_per_goal,input_amount,advertising_platform_id
2332,Interior Design & Furniture,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.33,63.69,adwords
2333,Home Improvement & Maintenance,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.33,63.69,bing
2334,Agriculture,Partner B,enabled,null,clicks,enabled,ES,null,0.14383,77.09288,bing
2335,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.31437,58.09,bing
2336,Security,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.4036,100.4964,adwords
2337,Accommodation & Hotels,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.47706,63.21,adwords
2338,Health,Partner B,enabled,null,clicks,enabled,ES,null,0.34556,68.42088,bing
2339,School,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.55,319.69,bing
2340,Music,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.61009,63.44936,adwords
2341,Industrial,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.41,95.53,bing
2342,Business,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,1.53,62.73,bing
2343,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,US,null,1.13,308.49,adwords
2344,Health,Partner B,enabled,null,clicks,enabled,ES,null,0.32466,68.82792,bing
2345,Sports,Partner B,enabled,null,clicks,enabled,ES,null,0.18728,190.46376,bing
2346,Others,Partner B,enabled,null,clicks,paused,ES,null,0.24078,13.05832,#N/A
2347,Health,Partner B,enabled,null,clicks,enabled,ES,null,0.29912,59.52488,bing
2348,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.22124,17.25672,adwords
2349,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.27006,72.37608,bing
2350,Cars & Motorbikes,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.3417,66.9732,bing
2351,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,1.18438,146.86312,adwords
2352,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.22764,68.74728,bing
2353,Business,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.43,56.33,bing
2354,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,0.30039,217.18197,bing
2355,Health,Partner B,enabled,null,clicks,paused,ES,null,0.24823,76.20661,adwords
2356,Industrial,Partner B,enabled,null,clicks,paused,ES,null,0.11231,55.14421,bing
2357,Environment,Partner B,enabled,null,clicks,paused,ES,null,0.76405,147.46165,adwords
2358,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,null,0.16821,43.22997,bing
2359,Food & Drinks,Partner B,enabled,null,clicks,enabled,ES,null,1.03837,125.64277,bing
2360,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.25309,124.0141,adwords
2361,Pharmacy,Partner B,enabled,null,clicks,paused,ES,null,0.21622,66.37954,adwords
2362,Fashion & Clothing,Partner B,enabled,null,clicks,paused,ES,null,0.17809,131.43042,bing
2363,School,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.47285,87.9501,bing
2364,Insurances,Partner B,enabled,null,clicks,enabled,ES,null,0.17818,69.31202,bing
2365,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.39098,95.7901,bing
2366,Pharmacy,Partner B,enabled,null,clicks,paused,ES,null,0.23218,68.95746,bing
2367,School,Partner B,enabled,null,clicks,paused,ES,null,0.49138,67.31906,bing
2368,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.20634,133.0893,bing
2369,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.57435,95.3421,bing
2370,Agriculture,Partner B,enabled,null,clicks,enabled,ES,null,0.69658,137.22626,adwords
2371,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.31382,111.4061,bing
2372,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,0.18654,134.12226,adwords
2373,Others,Partner B,enabled,null,clicks,paused,ES,null,1.98022,24.2637,#N/A
2374,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.67295,97.57775,adwords
2375,Security,Partner B,enabled,null,clicks,paused,ES,null,0.39655,86.05135,bing
2376,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.38311,107.65391,bing
2377,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.2431,64.6646,bing
2378,Others,Partner B,enabled,null,clicks,paused,ES,null,0.39068,9.36092,#N/A
2379,Others,Partner B,enabled,null,clicks,paused,ES,null,0.10409,21.52476,#N/A
2380,Legal & Law,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.40292,64.06428,bing
2381,Cars & Motorbikes,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.2594,135.6662,bing
2382,Health,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.37219,162.27484,bing
2383,Interior Design & Furniture,Partner B,enabled,null,clicks,paused,ES,null,0.38253,53.5542,bing
2384,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.3323,64.4662,bing
2385,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.3602,162.4502,adwords
2386,Industrial,Partner B,enabled,null,clicks,paused,ES,null,0.39388,283.98748,adwords
2387,Business,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.4387,64.0502,bing
2388,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.19012,65.21116,adwords
2389,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.22747,60.73449,adwords
2390,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,1.32293,112.44905,bing
2391,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.78841,89.09033,adwords
2392,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,null,0.11947,68.21737,adwords
2393,Health,Partner B,enabled,null,clicks,enabled,ES,null,1.01827,100.80873,bing
2394,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.60057,48.64617,adwords
2395,Architecture,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.46434,64.54326,adwords
2396,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,null,0.86507,140.14134,adwords
2397,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,null,0.44871,69.10134,bing
2398,Funeral Services,Partner B,enabled,null,clicks,enabled,ES,null,0.18021,68.84022,adwords
2399,Insurances,Partner B,enabled,null,clicks,paused,ES,null,0.4139,64.9823,bing
2400,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.32499,161.84502,bing
2401,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.21477,301.96662,bing
2402,Restaurant,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.06809,63.59606,bing
2403,Science,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.16283,62.85238,bing
2404,Environment,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.3569,28.1951,adwords
2405,Food & Drinks,Partner B,enabled,null,clicks,enabled,ES,null,0.20834,68.96054,bing
2406,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.77241,177.6543,bing
2407,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,0.29898,95.37462,bing
2408,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.48723,70.64835,adwords
2409,Marketing services,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.37919,59.53283,adwords
2410,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.59881,83.23459,bing
2411,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.21795,62.98755,bing
2412,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,0.27047,18.66243,adwords
2413,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.23315,78.57155,adwords
2414,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.24076,99.19312,bing
2415,Transport & Logistics,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.2456,65.5752,adwords
2416,Cars & Motorbikes,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,1.6,63.38,adwords
2417,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.2965,68.788,adwords
2418,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.63278,96.18256,adwords
2419,Transport & Logistics,Partner B,enabled,null,clicks,paused,ES,null,1.16492,144.45008,bing
2420,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.58,109.62,adwords
2421,Restaurant,Partner B,enabled,null,clicks,paused,ES,null,0.20988,69.68016,adwords
2422,Legal & Law,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.33,95.7,adwords
2423,Health,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.3,95.7,bing
2424,Electronics,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.65,62.9,bing
2425,Funeral Services,Partner B,enabled,null,clicks,paused,ES,null,0.14371,236.83408,bing
2426,Marketing services,Partner B,enabled,null,clicks,enabled,ES,null,0.69,128.34,adwords
2427,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.34,95.54,adwords
2428,Funeral Services,Partner B,enabled,null,clicks,paused,ES,null,0.39604,90.29712,bing
2429,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,null,0.1432,69.1656,adwords
2430,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.11856,66.51216,bing
2431,Funeral Services,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.27214,23.94832,adwords
2432,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.3596,71.2008,adwords
2433,Health,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.69,95.22,bing
2434,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,0.4499,68.3848,adwords
2435,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.26224,95.19312,adwords
2436,Funeral Services,Partner B,enabled,null,clicks,paused,ES,null,1.59674,217.15664,adwords
2437,Transport & Logistics,Partner B,enabled,null,clicks,paused,ES,null,0.61798,113.70832,bing
2438,Legal & Law,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.43989,63.34416,adwords
2439,Industrial,Partner B,enabled,null,clicks,paused,ES,null,0.71472,56.46288,adwords
2440,Restaurant,Partner B,enabled,null,clicks,enabled,ES,null,0.1595,146.74,adwords
2441,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.1994,61.4152,bing
2442,Legal & Law,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.40588,63.31728,adwords
2443,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.44222,67.21744,bing
2444,Health,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.25572,86.9448,bing
2445,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.22042,72.29776,bing
2446,Legal & Law,Partner B,enabled,null,clicks,paused,ES,null,0.2972,65.9784,bing
2447,Electronics,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.18,77.94,bing
2448,Outdoor,Partner B,enabled,null,clicks,paused,ES,null,0.11426,55.75888,bing
2449,Others,Partner B,enabled,null,clicks,paused,ES,null,2.02041,24.17104,#N/A
2450,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,null,0.4078,76.6664,bing
2451,Industrial,Partner B,enabled,null,clicks,paused,ES,null,0.13105,60.8072,adwords
2452,School,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.9124,60.2184,bing
2453,Food & Drinks,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.66,64.02,bing
2454,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.28025,58.292,bing
2455,Others,Partner B,enabled,null,clicks,paused,ES,null,0.77307,30.964,#N/A
2456,Food & Drinks,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.43325,63.7,adwords
2457,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.39344,63.7,bing
2458,Insurances,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.61,63.7,adwords
2459,Legal & Law,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.41,63.7,adwords
2460,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.26,63.7,adwords
2461,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.15586,63.7,adwords
2462,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.27081,63.7,adwords
2463,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,2.4,63.7,adwords
2464,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.24804,63.7,adwords
2465,Food & Drinks,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.28335,63.7,bing
2466,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.29028,63.7,adwords
2467,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.51449,63.7,adwords
2468,Home Improvement & Maintenance,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,2.23645,63.7,bing
2469,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.54796,63.7,adwords
2470,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.28311,63.7,adwords
2471,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.22174,63.7,adwords
2472,Fashion & Clothing,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.27608,63.7,adwords
2473,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.54423,63.7,adwords
2474,Fashion & Clothing,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.13309,63.7,adwords
2475,Others,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.728,63.7,adwords
2476,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.19429,63.7,adwords
2477,Home Improvement & Maintenance,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,2.38755,63.7,bing
2478,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.14815,63.7,adwords
2479,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.76921,63.7,bing
2480,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.43333,63.7,adwords
2481,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.31575,63.7,adwords
2482,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.32897,63.7,adwords
2483,Art,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.92,63.7,adwords
2484,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.32,63.7,adwords
2485,Electronics,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,1.376,63.7,adwords
2486,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.36095,63.7,bing
2487,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.60454,63.7,bing
2488,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.33662,63.7,adwords
2489,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.23631,63.7,bing
2490,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.54302,63.7,adwords
2491,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.26941,63.7,adwords
2492,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.49686,63.7,bing
2493,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.23732,63.7,bing
2494,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.23164,63.7,adwords
2495,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.52991,63.7,adwords
2496,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.22,63.7,adwords
2497,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.55,63.7,bing
2498,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.1466,63.7,bing
2499,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.5623,63.7,adwords
2500,Jewelry,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.55,63.7,adwords
2501,Restaurant,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.07,63.7,bing
2502,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.33,63.7,bing
2503,Interior Design & Furniture,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.55,63.7,adwords
2504,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.37,63.7,bing
2505,Hobbies & Crafts,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.67879,63.7,adwords
2506,Counseling,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.17,63.7,adwords
2507,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38523,63.7,bing
2508,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.24827,63.7,adwords
2509,Art,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.274,63.7,bing
2510,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.33091,63.7,bing
2511,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.39349,63.7,bing
2512,Health,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,0.38,63.7,bing
2513,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.76676,63.7,adwords
2514,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.26,63.7,adwords
2515,Legal & Law,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,1.888,63.7,adwords
2516,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.26261,63.7,bing
2517,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.27,63.7,adwords
2518,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.94,63.7,bing
2519,Agriculture,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.66,63.7,adwords
2520,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.38917,63.7,bing
2521,Environment,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,2.28,63.7,adwords
2522,Electronics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.65,63.7,adwords
2523,Food & Drinks,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.6552,63.7,adwords
2524,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.27646,63.7,bing
2525,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.83441,63.7,adwords
2526,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.2548,63.7,adwords
2527,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.14351,63.7,bing
2528,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.8675,63.7,bing
2529,Supermarket,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.59,63.7,adwords
2530,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.56879,63.7,adwords
2531,Business,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.59073,63.7,bing
2532,Health,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.22,63.7,adwords
2533,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.38606,63.7,bing
2534,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,3,63.7,adwords
2535,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.26624,63.7,bing
2536,Others,Partner B,enabled,SOME_PROBLEMS,clicks,paused,ES,null,0.89718,63.7,adwords
2537,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.27,63.7,bing
2538,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.49476,63.7,bing
2539,Transport & Logistics,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,1.3,63.7,bing
2540,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.13462,63.7,adwords
2541,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.63,63.7,bing
2542,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38311,63.7,bing
2543,Jewelry,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.23888,63.7,adwords
2544,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.18223,63.7,adwords
2545,Animals & Pets,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.31,63.7,bing
2546,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.05362,63.7,bing
2547,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.21609,63.7,adwords
2548,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.1,63.7,bing
2549,Fashion & Clothing,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.656,63.7,adwords
2550,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.32,63.7,adwords
